 user_loc,fr_loc,scaled_sci
PT,SV,650
PT,SZ,1383
PT,TD,621
PT,TG,1983
PT,TH,411
PT,TJ,497
PT,TL,40707
PT,TN,1517
PT,TO,252
PT,TR,905
PT,TT,1489
PT,TW,418
PT,TZ,538
PT,UA,5133
PT,UG,1140
PT,US,2969
PT,UY,3418
PT,UZ,756
PT,VC,808
PT,VN,234
PT,VU,412
PT,WS,221
PT,XK,1106
PT,YT,696
PT,ZA,1547
PT,ZM,706
PT,ZW,817
PY,AE,1591
PY,AG,1033
PY,AL,841
PY,AM,156
PY,AO,3363
PY,AR,191952
PY,AT,1114
PY,AU,563
PY,AW,4200
PY,AZ,433
PY,BA,362
PY,BB,718
PY,BD,602
PY,BE,1525
PY,BF,1056
PY,BG,544
PY,BH,1182
PY,BI,635
PY,BJ,5278
PY,BN,381
PY,BO,31379
PY,BR,20058
PY,BS,801
PY,BT,229
PY,BW,412
PY,BY,427
PY,BZ,7208
PY,CA,1129
PY,CD,896
PY,CF,1567
PY,CG,1502
PY,CH,5644
PY,CI,1872
PY,CL,16426
PY,CM,1475
PY,CO,12405
PY,CR,11881
PY,CV,1959
PY,CW,2620
PY,CY,1182
PY,CZ,318
PY,DE,1802
PY,DJ,700
PY,DK,461
PY,DO,13467
PY,DZ,2080
PY,EC,15083
PY,EE,415
PY,EG,1550
PY,ES,60647
PY,ET,406
PY,FI,358
PY,FJ,507
PY,FM,199
PY,FR,1168
PY,GA,1325
PY,GB,600
PY,GD,885
PY,GE,300
PY,GF,2074
PY,GH,2020
PY,GM,3831
PY,GN,1073
PY,GP,596
PY,GQ,15134
PY,GR,735
PY,GT,16543
PY,GU,296
PY,GW,1912
PY,GY,2562
PY,HK,307
PY,HN,18293
PY,HR,520
PY,HT,4273
PY,HU,345
PY,ID,336
PY,IE,1157
PY,IM,221
PY,IN,444
PY,IS,1531
PY,IT,2381
PY,JE,396
PY,JM,1717
PY,JO,952
PY,JP,1207
PY,KE,839
PY,KG,140
PY,KH,228
PY,KI,488
PY,KM,551
PY,KR,690
PY,KW,1265
PY,KY,1700
PY,KZ,365
PY,LA,207
PY,LB,4226
PY,LC,1184
PY,LK,1020
PY,LR,1952
PY,LS,292
PY,LT,247
PY,LU,1665
PY,LV,272
PY,LY,604
PY,MA,6495
PY,MD,209
PY,ME,1018
PY,MG,1169
PY,MK,645
PY,ML,1120
PY,MM,137
PY,MN,183
PY,MO,338
PY,MQ,464
PY,MR,1096
PY,MT,1062
PY,MU,779
PY,MV,902
PY,MW,347
PY,MX,10146
PY,MY,297
PY,MZ,1982
PY,NA,617
PY,NC,870
PY,NE,855
PY,NG,1146
PY,NI,20031
PY,NL,675
PY,NO,710
PY,NP,252
PY,NZ,569
PY,OM,1077
PY,PA,13323
PY,PE,17369
PY,PF,399
PY,PG,524
PY,PH,1033
PY,PK,1363
PY,PL,232
PY,PR,4260
PY,PT,2295
PY,PY,22377728
PY,QA,1339
PY,RE,240
PY,RO,797
PY,RS,510
PY,RW,680
PY,SA,1072
PY,SB,410
PY,SC,532
PY,SE,485
PY,SG,353
PY,SI,466
PY,SK,288
PY,SL,2153
PY,SN,1364
PY,SR,1629
PY,ST,3947
PY,SV,16309
PY,SZ,433
PY,TD,703
PY,TG,2073
PY,TH,141
PY,TJ,409
PY,TL,1010
PY,TN,3459
PY,TO,461
PY,TR,585
PY,TT,1849
PY,TW,734
PY,TZ,627
PY,UA,285
PY,UG,1204
PY,US,2364
PY,UY,38246
PY,UZ,240
PY,VC,782
PY,VN,345
PY,VU,134
PY,WS,581
PY,XK,554
PY,YT,435
PY,ZA,348
PY,ZM,748
PY,ZW,308
QA,AE,295897
QA,AG,3430
QA,AL,2867
QA,AM,1704
QA,AO,2063
QA,AR,543
QA,AT,3203
QA,AU,9406
QA,AW,3960
QA,AZ,2084
QA,BA,5504
QA,BB,2024
QA,BD,148038
QA,BE,2882
QA,BF,3485
QA,BG,1373
QA,BH,311104
QA,BI,9039
QA,BJ,2715
QA,BN,45872
QA,BO,573
QA,BR,803
QA,BS,3282
QA,BT,33669
QA,BW,3304
QA,BY,1904
QA,BZ,1742
QA,CA,10334
QA,CD,2167
QA,CF,4795
QA,CG,2606
QA,CH,5447
QA,CI,2479
QA,CL,468
QA,CM,4343
QA,CO,727
QA,CR,1306
QA,CV,1851
QA,CW,1925
QA,CY,25111
QA,CZ,1006
QA,DE,3871
QA,DJ,21600
QA,DK,2946
QA,DO,1175
QA,DZ,3977
QA,EC,679
QA,EE,1302
QA,EG,31342
QA,ES,2316
QA,ET,52570
QA,FI,2758
QA,FJ,4100
QA,FM,4011
QA,FR,3871
QA,GA,2463
QA,GB,8643
QA,GD,3641
QA,GE,2421
QA,GF,1473
QA,GH,28935
QA,GM,31272
QA,GN,7293
QA,GP,831
QA,GQ,6364
QA,GR,6998
QA,GT,406
QA,GU,23128
QA,GW,2285
QA,GY,3812
QA,HK,12785
QA,HN,905
QA,HR,3874
QA,HT,1521
QA,HU,1354
QA,ID,2773
QA,IE,10496
QA,IM,6662
QA,IN,29335
QA,IS,4539
QA,IT,4544
QA,JE,5595
QA,JM,3333
QA,JO,65067
QA,JP,4034
QA,KE,145604
QA,KG,3042
QA,KH,1075
QA,KI,3695
QA,KM,9588
QA,KR,3348
QA,KW,197036
QA,KY,34303
QA,KZ,1400
QA,LA,896
QA,LB,86676
QA,LC,2257
QA,LK,234801
QA,LR,9638
QA,LS,1669
QA,LT,998
QA,LU,5020
QA,LV,1282
QA,LY,8696
QA,MA,11597
QA,MD,1758
QA,ME,3578
QA,MG,2474
QA,MK,6571
QA,ML,2948
QA,MM,1390
QA,MN,548
QA,MO,24956
QA,MQ,614
QA,MR,36159
QA,MT,26602
QA,MU,17216
QA,MV,131776
QA,MW,2961
QA,MX,427
QA,MY,25694
QA,MZ,2972
QA,NA,5200
QA,NC,571
QA,NE,4043
QA,NG,6182
QA,NI,1017
QA,NL,3254
QA,NO,4068
QA,NP,325509
QA,NZ,11944
QA,OM,274702
QA,PA,1244
QA,PE,528
QA,PF,763
QA,PG,2914
QA,PH,70279
QA,PK,38214
QA,PL,853
QA,PR,741
QA,PT,5380
QA,PY,1339
QA,QA,2907174
QA,RE,1192
QA,RO,3332
QA,RS,4651
QA,RW,11696
QA,SA,168090
QA,SB,2364
QA,SC,59996
QA,SE,5082
QA,SG,33038
QA,SI,2068
QA,SK,773
QA,SL,19644
QA,SN,3484
QA,SR,2003
QA,ST,1462
QA,SV,710
QA,SZ,3958
QA,TD,10335
QA,TG,3999
QA,TH,1614
QA,TJ,2080
QA,TL,1572
QA,TN,56513
QA,TO,1737
QA,TR,6120
QA,TT,3350
QA,TW,2360
QA,TZ,11372
QA,UA,1470
QA,UG,147440
QA,US,3027
QA,UY,643
QA,UZ,1588
QA,VC,1860
QA,VN,642
QA,VU,1236
QA,WS,1548
QA,XK,1521
QA,YT,2480
QA,ZA,3858
QA,ZM,3950
QA,ZW,7693
RE,AE,1680
RE,AG,2423
RE,AL,288
RE,AM,144
RE,AO,1396
RE,AR,328
RE,AT,1217
RE,AU,2275
RE,AW,2216
RE,AZ,127
RE,BA,340
RE,BB,833
RE,BD,170
RE,BE,18403
RE,BF,3062
RE,BG,604
RE,BH,706
RE,BI,23521
RE,BJ,23848
RE,BN,374
RE,BO,181
RE,BR,349
RE,BS,1276
RE,BT,578
RE,BW,2029
RE,BY,455
RE,BZ,2287
RE,CA,4635
RE,CD,5366
RE,CF,4564
RE,CG,7256
RE,CH,10393
RE,CI,7179
RE,CL,373
RE,CM,4867
RE,CO,289
RE,CR,586
RE,CV,1712
RE,CW,1878
RE,CY,974
RE,CZ,632
RE,DE,1505
RE,DJ,7731
RE,DK,826
RE,DO,765
RE,DZ,1043
RE,EC,239
RE,EE,1082
RE,EG,272
RE,ES,2245
RE,ET,401
RE,FI,564
RE,FJ,10028
RE,FM,477
RE,FR,165487
RE,GA,7300
RE,GB,1461
RE,GD,1784
RE,GE,276
RE,GF,145189
RE,GH,986
RE,GM,1324
RE,GN,4258
RE,GP,199193
RE,GQ,1794
RE,GR,948
RE,GT,119
RE,GU,306
RE,GW,705
RE,GY,2601
RE,HK,691
RE,HN,144
RE,HR,651
RE,HT,2744
RE,HU,766
RE,ID,167
RE,IE,1739
RE,IM,688
RE,IN,177
RE,IS,1268
RE,IT,1651
RE,JE,4583
RE,JM,2344
RE,JO,212
RE,JP,410
RE,KE,2445
RE,KG,130
RE,KH,251
RE,KI,3220
RE,KM,3508149
RE,KR,247
RE,KW,1606
RE,KY,1395
RE,KZ,134
RE,LA,293
RE,LB,1247
RE,LC,6058
RE,LK,1753
RE,LR,1730
RE,LS,725
RE,LT,456
RE,LU,16947
RE,LV,664
RE,LY,211
RE,MA,1657
RE,MD,194
RE,ME,597
RE,MG,366010
RE,MK,420
RE,ML,3044
RE,MM,53
RE,MN,165
RE,MO,512
RE,MQ,176441
RE,MR,1280
RE,MT,3422
RE,MU,565881
RE,MV,1629
RE,MW,871
RE,MX,228
RE,MY,283
RE,MZ,1949
RE,NA,1518
RE,NC,129368
RE,NE,3469
RE,NG,484
RE,NI,233
RE,NL,1390
RE,NO,840
RE,NP,169
RE,NZ,1562
RE,OM,968
RE,PA,366
RE,PE,217
RE,PF,111930
RE,PG,686
RE,PH,221
RE,PK,257
RE,PL,414
RE,PR,397
RE,PT,2871
RE,PY,240
RE,QA,1192
RE,RE,33409410
RE,RO,759
RE,RS,670
RE,RW,13867
RE,SA,533
RE,SB,18996
RE,SC,176202
RE,SE,797
RE,SG,983
RE,SI,1001
RE,SK,486
RE,SL,1667
RE,SN,7479
RE,SR,3707
RE,ST,1206
RE,SV,123
RE,SZ,923
RE,TD,2163
RE,TG,5756
RE,TH,358
RE,TJ,112
RE,TL,129
RE,TN,2803
RE,TO,575
RE,TR,251
RE,TT,1925
RE,TW,210
RE,TZ,30379
RE,UA,294
RE,UG,4048
RE,US,487
RE,UY,384
RE,UZ,106
RE,VC,1232
RE,VN,141
RE,VU,3044
RE,WS,568
RE,XK,262
RE,YT,11854608
RE,ZA,1224
RE,ZM,1731
RE,ZW,667
RO,AE,3768
RO,AG,816
RO,AL,6503
RO,AM,1134
RO,AO,849
RO,AR,631
RO,AT,91149
RO,AU,1473
RO,AW,1414
RO,AZ,1203
RO,BA,3263
RO,BB,863
RO,BD,415
RO,BE,44339
RO,BF,579
RO,BG,8612
RO,BH,1832
RO,BI,548
RO,BJ,8041
RO,BN,427
RO,BO,374
RO,BR,469
RO,BS,1331
RO,BT,279
RO,BW,377
RO,BY,2150
RO,BZ,484
RO,CA,3333
RO,CD,511
RO,CF,1550
RO,CG,1257
RO,CH,29161
RO,CI,1610
RO,CL,439
RO,CM,1557
RO,CO,473
RO,CR,743
RO,CV,787
RO,CW,936
RO,CY,58091
RO,CZ,8101
RO,DE,68789
RO,DJ,538
RO,DK,28030
RO,DO,1224
RO,DZ,975
RO,EC,481
RO,EE,2723
RO,EG,789
RO,ES,44581
RO,ET,451
RO,FI,5381
RO,FJ,456
RO,FM,139
RO,FR,14300
RO,GA,1178
RO,GB,57742
RO,GD,859
RO,GE,1473
RO,GF,2121
RO,GH,1754
RO,GM,4200
RO,GN,1070
RO,GP,2078
RO,GQ,1252
RO,GR,15649
RO,GT,323
RO,GU,419
RO,GW,608
RO,GY,522
RO,HK,566
RO,HN,487
RO,HR,4259
RO,HT,509
RO,HU,73915
RO,ID,444
RO,IE,51265
RO,IM,17160
RO,IN,224
RO,IS,20616
RO,IT,59631
RO,JE,58012
RO,JM,958
RO,JO,1573
RO,JP,521
RO,KE,757
RO,KG,573
RO,KH,156
RO,KI,202
RO,KM,286
RO,KR,423
RO,KW,1396
RO,KY,5227
RO,KZ,871
RO,LA,196
RO,LB,2952
RO,LC,1237
RO,LK,3642
RO,LR,1217
RO,LS,171
RO,LT,2755
RO,LU,34786
RO,LV,3068
RO,LY,491
RO,MA,1663
RO,MD,145335
RO,ME,6322
RO,MG,1382
RO,MK,7102
RO,ML,607
RO,MM,102
RO,MN,490
RO,MO,926
RO,MQ,2282
RO,MR,422
RO,MT,22914
RO,MU,1227
RO,MV,1362
RO,MW,299
RO,MX,409
RO,MY,372
RO,MZ,493
RO,NA,851
RO,NC,580
RO,NE,645
RO,NG,1084
RO,NI,502
RO,NL,21652
RO,NO,12517
RO,NP,2043
RO,NZ,1318
RO,OM,999
RO,PA,592
RO,PE,412
RO,PF,656
RO,PG,261
RO,PH,694
RO,PK,802
RO,PL,2459
RO,PR,543
RO,PT,8676
RO,PY,797
RO,QA,3332
RO,RE,759
RO,RO,5119095
RO,RS,10401
RO,RW,687
RO,SA,858
RO,SB,214
RO,SC,1466
RO,SE,11971
RO,SG,884
RO,SI,4622
RO,SK,9291
RO,SL,1271
RO,SN,727
RO,SR,539
RO,ST,3571
RO,SV,388
RO,SZ,308
RO,TD,505
RO,TG,1404
RO,TH,213
RO,TJ,1147
RO,TL,246
RO,TN,2276
RO,TO,1810
RO,TR,2016
RO,TT,707
RO,TW,307
RO,TZ,580
RO,UA,2872
RO,UG,1225
RO,US,1688
RO,UY,824
RO,UZ,752
RO,VC,842
RO,VN,438
RO,VU,139
RO,WS,267
RO,XK,4988
RO,YT,614
RO,ZA,317
RO,ZM,665
RO,ZW,359
RS,AE,7238
RS,AG,2630
RS,AL,26551
RS,AM,1712
RS,AO,692
RS,AR,935
RS,AT,221432
RS,AU,6394
RS,AW,1579
RS,AZ,1380
RS,BA,796560
RS,BB,1368
RS,BD,288
RS,BE,9767
RS,BF,452
RS,BG,26796
RS,BH,2330
RS,BI,1084
RS,BJ,4666
RS,BN,644
RS,BO,363
RS,BR,511
RS,BS,1203
RS,BT,227
RS,BW,833
RS,BY,6958
RS,BZ,379
RS,CA,5306
RS,CD,449
RS,CF,5251
RS,CG,797
RS,CH,101205
RS,CI,1149
RS,CL,750
RS,CM,859
RS,CO,445
RS,CR,795
RS,CV,1624
RS,CW,1013
RS,CY,17005
RS,CZ,13510
RS,DE,51101
RS,DJ,665
RS,DK,10316
RS,DO,2006
RS,DZ,766
RS,EC,401
RS,EE,3842
RS,EG,764
RS,ES,3600
RS,ET,395
RS,FI,4586
RS,FJ,306
RS,FM,113
RS,FR,7603
RS,GA,908
RS,GB,3884
RS,GD,2509
RS,GE,2237
RS,GF,880
RS,GH,1533
RS,GM,2948
RS,GN,568
RS,GP,1021
RS,GQ,3365
RS,GR,21351
RS,GT,226
RS,GU,501
RS,GW,1109
RS,GY,440
RS,HK,742
RS,HN,302
RS,HR,307961
RS,HT,361
RS,HU,52787
RS,ID,282
RS,IE,7563
RS,IM,1838
RS,IN,194
RS,IS,29351
RS,IT,11333
RS,JE,2804
RS,JM,1271
RS,JO,1040
RS,JP,572
RS,KE,794
RS,KG,909
RS,KH,180
RS,KI,243
RS,KM,170
RS,KR,439
RS,KW,1872
RS,KY,10078
RS,KZ,1444
RS,LA,176
RS,LB,2522
RS,LC,2612
RS,LK,540
RS,LR,1145
RS,LS,155
RS,LT,3437
RS,LU,54349
RS,LV,4267
RS,LY,1151
RS,MA,1117
RS,MD,2974
RS,ME,2170466
RS,MG,1107
RS,MK,403950
RS,ML,645
RS,MM,161
RS,MN,788
RS,MO,613
RS,MQ,1007
RS,MR,355
RS,MT,209423
RS,MU,1533
RS,MV,1679
RS,MW,242
RS,MX,430
RS,MY,381
RS,MZ,397
RS,NA,902
RS,NC,662
RS,NE,415
RS,NG,788
RS,NI,317
RS,NL,9455
RS,NO,20764
RS,NP,144
RS,NZ,2954
RS,OM,1136
RS,PA,597
RS,PE,463
RS,PF,805
RS,PG,178
RS,PH,472
RS,PK,839
RS,PL,2488
RS,PR,803
RS,PT,3524
RS,PY,510
RS,QA,4651
RS,RE,670
RS,RO,10401
RS,RS,14145552
RS,RW,558
RS,SA,904
RS,SB,295
RS,SC,3673
RS,SE,31899
RS,SG,1044
RS,SI,268717
RS,SK,49452
RS,SL,1277
RS,SN,668
RS,SR,2679
RS,ST,516
RS,SV,281
RS,SZ,1130
RS,TD,309
RS,TG,1092
RS,TH,285
RS,TJ,907
RS,TL,182
RS,TN,1927
RS,TO,212
RS,TR,3217
RS,TT,979
RS,TW,347
RS,TZ,586
RS,UA,3477
RS,UG,1577
RS,US,2540
RS,UY,1110
RS,UZ,916
RS,VC,1512
RS,VN,163
RS,VU,587
RS,WS,316
RS,XK,303138
RS,YT,279
RS,ZA,472
RS,ZM,757
RS,ZW,507
RW,AE,15677
RW,AG,3038
RW,AL,592
RW,AM,413
RW,AO,15856
RW,AR,347
RW,AT,836
RW,AU,2330
RW,AW,561
RW,AZ,1149
RW,BA,509
RW,BB,1726
RW,BD,2661
RW,BE,15801
RW,BF,29294
RW,BG,386
RW,BH,5104
RW,BI,2184653
RW,BJ,71993
RW,BN,621
RW,BO,410
RW,BR,499
RW,BS,1969
RW,BT,1033
RW,BW,21673
RW,BY,760
RW,BZ,969
RW,CA,9156
RW,CD,215056
RW,CF,533567
RW,CG,43699
RW,CH,2754
RW,CI,32798
RW,CL,295
RW,CM,27455
RW,CO,614
RW,CR,644
RW,CV,3290
RW,CW,992
RW,CY,10669
RW,CZ,379
RW,DE,1863
RW,DJ,13935
RW,DK,2171
RW,DO,2883
RW,DZ,1973
RW,EC,480
RW,EE,344
RW,EG,2034
RW,ES,528
RW,ET,10238
RW,FI,5374
RW,FJ,1374
RW,FM,518
RW,FR,3358
RW,GA,39467
RW,GB,1692
RW,GD,2874
RW,GE,613
RW,GF,3323
RW,GH,42075
RW,GM,14240
RW,GN,23827
RW,GP,1552
RW,GQ,12044
RW,GR,542
RW,GT,388
RW,GU,413
RW,GW,11579
RW,GY,2693
RW,HK,421
RW,HN,780
RW,HR,385
RW,HT,10228
RW,HU,272
RW,ID,575
RW,IE,911
RW,IM,427
RW,IN,1808
RW,IS,1085
RW,IT,908
RW,JE,859
RW,JM,5407
RW,JO,1253
RW,JP,422
RW,KE,111802
RW,KG,476
RW,KH,551
RW,KI,2299
RW,KM,22008
RW,KR,1010
RW,KW,3751
RW,KY,1439
RW,KZ,536
RW,LA,381
RW,LB,1467
RW,LC,2534
RW,LK,2234
RW,LR,203432
RW,LS,14146
RW,LT,411
RW,LU,6001
RW,LV,441
RW,LY,4496
RW,MA,3325
RW,MD,283
RW,ME,650
RW,MG,13235
RW,MK,668
RW,ML,25409
RW,MM,534
RW,MN,322
RW,MO,206
RW,MQ,1614
RW,MR,12563
RW,MT,1849
RW,MU,6189
RW,MV,3045
RW,MW,298959
RW,MX,337
RW,MY,568
RW,MZ,63374
RW,NA,13353
RW,NC,394
RW,NE,28565
RW,NG,16405
RW,NI,916
RW,NL,3183
RW,NO,3856
RW,NP,1010
RW,NZ,1194
RW,OM,15410
RW,PA,612
RW,PE,367
RW,PF,198
RW,PG,14858
RW,PH,1309
RW,PK,3205
RW,PL,1760
RW,PR,315
RW,PT,753
RW,PY,680
RW,QA,11696
RW,RE,13867
RW,RO,687
RW,RS,558
RW,RW,50239043
RW,SA,6185
RW,SB,4237
RW,SC,6814
RW,SE,6182
RW,SG,768
RW,SI,527
RW,SK,310
RW,SL,98488
RW,SN,11792
RW,SR,2560
RW,ST,84990
RW,SV,477
RW,SZ,26542
RW,TD,32532
RW,TG,29346
RW,TH,212
RW,TJ,1470
RW,TL,1286
RW,TN,1953
RW,TO,993
RW,TR,1234
RW,TT,1701
RW,TW,134
RW,TZ,134346
RW,UA,591
RW,UG,842161
RW,US,3539
RW,UY,382
RW,UZ,806
RW,VC,2729
RW,VN,382
RW,VU,2271
RW,WS,1133
RW,XK,448
RW,YT,55265
RW,ZA,12025
RW,ZM,180046
RW,ZW,22624
SA,AE,141906
SA,AG,1041
SA,AL,944
SA,AM,377
SA,AO,1658
SA,AR,368
SA,AT,1817
SA,AU,2493
SA,AW,1557
SA,AZ,1089
SA,BA,1840
SA,BB,564
SA,BD,113465
SA,BE,1511
SA,BF,3878
SA,BG,491
SA,BH,188240
SA,BI,20303
SA,BJ,2942
SA,BN,30182
SA,BO,409
SA,BR,546
SA,BS,1190
SA,BT,2276
SA,BW,1347
SA,BY,895
SA,BZ,775
SA,CA,3693
SA,CD,1961
SA,CF,8312
SA,CG,2225
SA,CH,2325
SA,CI,3529
SA,CL,294
SA,CM,2266
SA,CO,633
SA,CR,587
SA,CV,596
SA,CW,826
SA,CY,11560
SA,CZ,410
SA,DE,2611
SA,DJ,50132
SA,DK,1095
SA,DO,1243
SA,DZ,3809
SA,EC,529
SA,EE,356
SA,EG,63160
SA,ES,1241
SA,ET,114399
SA,FI,1126
SA,FJ,1751
SA,FM,1952
SA,FR,1602
SA,GA,1946
SA,GB,3190
SA,GD,1091
SA,GE,737
SA,GF,1078
SA,GH,9152
SA,GM,4778
SA,GN,4447
SA,GP,368
SA,GQ,4243
SA,GR,5483
SA,GT,354
SA,GU,8019
SA,GW,2832
SA,GY,1814
SA,HK,6344
SA,HN,792
SA,HR,656
SA,HT,1498
SA,HU,388
SA,ID,5071
SA,IE,3210
SA,IM,1616
SA,IN,13234
SA,IS,1216
SA,IT,2647
SA,JE,1231
SA,JM,1456
SA,JO,48000
SA,JP,1257
SA,KE,32016
SA,KG,1040
SA,KH,898
SA,KI,2053
SA,KM,4324
SA,KR,1257
SA,KW,129373
SA,KY,8869
SA,KZ,752
SA,LA,608
SA,LB,42791
SA,LC,951
SA,LK,21908
SA,LR,5307
SA,LS,988
SA,LT,291
SA,LU,2052
SA,LV,394
SA,LY,16403
SA,MA,8054
SA,MD,364
SA,ME,1599
SA,MG,4164
SA,MK,980
SA,ML,5420
SA,MM,830
SA,MN,302
SA,MO,9123
SA,MQ,268
SA,MR,22009
SA,MT,11449
SA,MU,8127
SA,MV,92580
SA,MW,2057
SA,MX,336
SA,MY,16834
SA,MZ,2090
SA,NA,1736
SA,NC,214
SA,NE,10446
SA,NG,4387
SA,NI,893
SA,NL,2002
SA,NO,2209
SA,NP,42521
SA,NZ,3262
SA,OM,171826
SA,PA,802
SA,PE,413
SA,PF,232
SA,PG,1663
SA,PH,38643
SA,PK,94988
SA,PL,309
SA,PR,302
SA,PT,1342
SA,PY,1072
SA,QA,168090
SA,RE,533
SA,RO,858
SA,RS,904
SA,RW,6185
SA,SA,682075
SA,SB,1795
SA,SC,13482
SA,SE,3529
SA,SG,16855
SA,SI,425
SA,SK,337
SA,SL,6474
SA,SN,3285
SA,SR,1136
SA,ST,1387
SA,SV,439
SA,SZ,2004
SA,TD,26717
SA,TG,4070
SA,TH,544
SA,TJ,1474
SA,TL,1157
SA,TN,8815
SA,TO,801
SA,TR,5474
SA,TT,1273
SA,TW,1306
SA,TZ,6024
SA,UA,634
SA,UG,93475
SA,US,1328
SA,UY,374
SA,UZ,936
SA,VC,814
SA,VN,757
SA,VU,725
SA,WS,695
SA,XK,1084
SA,YT,1916
SA,ZA,2196
SA,ZM,2632
SA,ZW,1128
SB,AE,2038
SB,AG,2786
SB,AL,223
SB,AM,243
SB,AO,3526
SB,AR,222
SB,AT,240
SB,AU,55722
SB,AW,511
SB,AZ,209
SB,BA,399
SB,BB,1403
SB,BD,2450
SB,BE,444
SB,BF,1653
SB,BG,162
SB,BH,1662
SB,BI,3591
SB,BJ,14066
SB,BN,4969
SB,BO,353
SB,BR,294
SB,BS,1541
SB,BT,635
SB,BW,2719
SB,BY,150
SB,BZ,3643
SB,CA,1267
SB,CD,2259
SB,CF,1902
SB,CG,3264
SB,CH,634
SB,CI,2050
SB,CL,183
SB,CM,2035
SB,CO,354
SB,CR,341
SB,CV,1406
SB,CW,702
SB,CY,838
SB,CZ,128
SB,DE,386
SB,DJ,1196
SB,DK,324
SB,DO,1339
SB,DZ,531
SB,EC,332
SB,EE,117
SB,EG,380
SB,ES,182
SB,ET,2238
SB,FI,593
SB,FJ,1166231
SB,FM,106184
SB,FR,330
SB,GA,2728
SB,GB,939
SB,GD,4400
SB,GE,192
SB,GF,1321
SB,GH,5870
SB,GM,3506
SB,GN,1549
SB,GP,727
SB,GQ,1675
SB,GR,236
SB,GT,183
SB,GU,9813
SB,GW,1607
SB,GY,10848
SB,HK,1317
SB,HN,368
SB,HR,680
SB,HT,2372
SB,HU,102
SB,ID,5085
SB,IE,872
SB,IM,45350
SB,IN,779
SB,IS,252
SB,IT,266
SB,JE,299
SB,JM,3295
SB,JO,339
SB,JP,1163
SB,KE,3537
SB,KG,400
SB,KH,450
SB,KI,3450377
SB,KM,79145
SB,KR,510
SB,KW,1624
SB,KY,5183
SB,KZ,277
SB,LA,312
SB,LB,298
SB,LC,9213
SB,LK,3989
SB,LR,8704
SB,LS,898
SB,LT,101
SB,LU,310
SB,LV,162
SB,LY,373
SB,MA,715
SB,MD,99
SB,ME,200
SB,MG,9659
SB,MK,392
SB,ML,1752
SB,MM,523
SB,MN,359
SB,MO,5500
SB,MQ,479
SB,MR,940
SB,MT,839
SB,MU,153726
SB,MV,4450
SB,MW,2684
SB,MX,160
SB,MY,12650
SB,MZ,8955
SB,NA,1748
SB,NC,45283
SB,NE,1733
SB,NG,3214
SB,NI,593
SB,NL,464
SB,NO,385
SB,NP,472
SB,NZ,59600
SB,OM,1354
SB,PA,443
SB,PE,199
SB,PF,15560
SB,PG,1426468
SB,PH,4132
SB,PK,1444
SB,PL,103
SB,PR,143
SB,PT,283
SB,PY,410
SB,QA,2364
SB,RE,18996
SB,RO,214
SB,RS,295
SB,RW,4237
SB,SA,1795
SB,SB,290995332
SB,SC,112934
SB,SE,305
SB,SG,3675
SB,SI,362
SB,SK,134
SB,SL,8662
SB,SN,1269
SB,SR,7283
SB,ST,5312
SB,SV,194
SB,SZ,2653
SB,TD,1201
SB,TG,3070
SB,TH,188
SB,TJ,472
SB,TL,8802
SB,TN,847
SB,TO,270926
SB,TR,224
SB,TT,3463
SB,TW,1465
SB,TZ,3654
SB,UA,186
SB,UG,4212
SB,US,618
SB,UY,196
SB,UZ,160
SB,VC,6414
SB,VN,330
SB,VU,4670251
SB,WS,231210
SB,XK,281
SB,YT,200381
SB,ZA,1030
SB,ZM,3382
SB,ZW,1905
SC,AE,54434
SC,AG,35024
SC,AL,1023
SC,AM,612
SC,AO,3412
SC,AR,439
SC,AT,7151
SC,AU,25956
SC,AW,4386
SC,AZ,1926
SC,BA,579
SC,BB,31809
SC,BD,16559
SC,BE,10064
SC,BF,2399
SC,BG,2956
SC,BH,113487
SC,BI,4589
SC,BJ,22329
SC,BN,13240
SC,BO,310
SC,BR,679
SC,BS,10818
SC,BT,11590
SC,BW,26959
SC,BY,1572
SC,BZ,8475
SC,CA,9956
SC,CD,5946
SC,CF,8754
SC,CG,8372
SC,CH,26126
SC,CI,7617
SC,CL,1172
SC,CM,16935
SC,CO,452
SC,CR,942
SC,CV,6299
SC,CW,3952
SC,CY,17839
SC,CZ,3655
SC,DE,5323
SC,DJ,21376
SC,DK,2555
SC,DO,6107
SC,DZ,800
SC,EC,508
SC,EE,1691
SC,EG,1417
SC,ES,2728
SC,ET,4704
SC,FI,2552
SC,FJ,22368
SC,FM,2570
SC,FR,11660
SC,GA,6061
SC,GB,21871
SC,GD,31729
SC,GE,1041
SC,GF,32690
SC,GH,20632
SC,GM,20211
SC,GN,18304
SC,GP,65413
SC,GQ,18991
SC,GR,5824
SC,GT,292
SC,GU,10347
SC,GW,6066
SC,GY,16493
SC,HK,3459
SC,HN,545
SC,HR,2692
SC,HT,77198
SC,HU,3705
SC,ID,1453
SC,IE,9614
SC,IM,13119
SC,IN,9401
SC,IS,4858
SC,IT,12536
SC,JE,15984
SC,JM,17014
SC,JO,2555
SC,JP,1930
SC,KE,90131
SC,KG,670
SC,KH,666
SC,KI,8861
SC,KM,208281
SC,KR,1447
SC,KW,20653
SC,KY,47207
SC,KZ,1283
SC,LA,343
SC,LB,6415
SC,LC,54153
SC,LK,115640
SC,LR,13534
