iso2_o,iso2_d,export
PW,GU,926.279
PW,IN,80.183958
PW,IT,23.994
PW,JP,19515.330335000002
PW,KE,14.5
PW,KR,203.2772079
PW,MP,17.508
PW,MX,19.186
PW,NL,8.517
PW,NO,1.196
PW,NZ,25.0
PW,PL,1.997
PW,SG,42.885
PW,SK,2.439
PW,TR,1168.2834
PW,TW,194.362
PW,US,931.1084337
PY,AD,2.54
PY,AE,32575.662
PY,AF,734.918
PY,AL,681.5699999999999
PY,AM,242.14219
PY,AO,11532.979
PY,AR,729856.9627524
PY,AT,8066.9979961
PY,AU,2866.9017838
PY,AW,8747.32695
PY,AZ,322.84150999999997
PY,BA,111.4199431
PY,BD,114787.95899999999
PY,BE,6528.9696837
PY,BG,630.1500500000001
PY,BH,3212.099
PY,BJ,95.97300000000001
PY,BM,4614.801
PY,BN,5.607851200000001
PY,BO,49053.19008
PY,BR,1120687.5238933
PY,BY,233.3126835
PY,BZ,252.40962
PY,CA,2780.6931151
PY,CG,1615.8735522
PY,CH,63074.4095513
PY,CI,102.964
PY,CL,643054.0729434
PY,CM,92.70400000000001
PY,CN,29334.8888518
PY,CO,10208.9764495
PY,CR,2351.846
PY,CU,842.4300000000001
PY,CV,207.393394
PY,CY,454.18098
PY,CZ,777.9284195
PY,DE,186533.4347299
PY,DJ,283.381
PY,DK,31771.428000000004
PY,DM,10.639
PY,DO,2745.6382238
PY,DZ,43629.100359200005
PY,EC,65261.945844099995
PY,EG,47137.731747
PY,ES,213089.1565346
PY,FI,221.1355472
PY,FR,15251.0358112
PY,GA,8401.468
PY,GB,97536.6498184
PY,GD,89.64
PY,GH,786.072315
PY,GM,4494.869
PY,GQ,184.738
PY,GR,51169.441694
PY,GT,1719.36
PY,GW,886.691
PY,HK,41734.2160346
PY,HN,1463.6825157
PY,HT,77.012
PY,ID,16290.0144693
PY,IE,3005.0392083
PY,IL,132816.222293
PY,IN,263858.0549349
PY,IQ,12543.327
PY,IS,82.2143943
PY,IT,291056.8295946
PY,JM,32.062
PY,JO,412.2641425
PY,JP,58200.4539532
PY,KR,99972.8725886
PY,KW,27030.4947936
PY,KZ,4414.4978009999995
PY,LB,26819.441000000003
PY,LK,67.437616
PY,LR,91.192
PY,LV,9.795953
PY,LY,4930.254
PY,MA,10014.992
PY,MD,56.330265
PY,MG,147.12069830000002
PY,MK,38.534458
PY,MM,22844.274196
PY,MR,93.71026599999999
PY,MT,102.628
PY,MU,3036.8042437000004
PY,MX,70935.79033440001
PY,MY,9125.502770000001
PY,MZ,430.18903
PY,NI,3944.5629741999996
PY,NL,83701.0970286
PY,NO,284.246956
PY,NP,19416.1359867
PY,NZ,417.79221600000005
PY,OM,3835.3828487
PY,PA,1800.9019999999998
PY,PE,124526.986714
PY,PH,336.988878
PY,PK,38361.125
PY,PL,132987.16650360002
PY,PT,86105.1485579
PY,QA,1266.153
PY,RO,488.980255
PY,RU,602732.9019465
PY,SA,33844.615
PY,SC,73.7018824
PY,SE,10321.709206
PY,SG,7230.1406302
PY,SI,990.4202759
PY,SK,150.7494025
PY,SL,2637.572798
PY,SM,96.898
PY,SN,9600.1596794
PY,SR,72.0814886
PY,SV,3073.5364719
PY,SY,110.04
PY,TG,113.696383
PY,TH,12441.265
PY,TM,56.056
PY,TN,67737.209691
PY,TR,291169.6871635
PY,TT,678.336
PY,TW,39525.396
PY,UA,26.868831300000004
PY,US,125801.0790614
PY,UY,221390.7093177
PY,VN,86495.735
PY,ZA,3325.602705
PY,ZM,168.869428
PY,ZW,223.984
QA,AL,1307.9019
QA,AM,497.836482
QA,AR,406095.06644019997
QA,AT,24270.6495219
QA,AU,214873.7099363
QA,AZ,14.458
QA,BA,2562.7142387999997
QA,BE,521328.676059
QA,BG,1854.8911345000001
QA,BI,502.22040300000003
QA,BM,4.947
QA,BN,6.567
QA,BO,8.238
QA,BR,398966.86644
QA,BY,4454.31795
QA,CA,12222.614781
QA,CG,170.59348
QA,CH,132147.7827179
QA,CL,13100.6716
QA,CM,2925.01623
QA,CN,5879491.5417487
QA,CO,5607.4665
QA,CV,47.605558
QA,CY,1188.9488237
QA,CZ,13838.2497073
QA,DE,209982.5116805
QA,DK,122748.60498
QA,DO,195.45379
QA,DZ,46697.226
QA,EC,1390.9012
QA,EE,218.563265
QA,EG,1246396.6945675001
QA,ES,780952.6441214
QA,FI,42403.2578937
QA,FJ,774.4753000000001
QA,FR,680552.42107
QA,GB,1440974.9920957
QA,GE,697.1419999999999
QA,GH,11242.1003667
QA,GR,43290.249825599996
QA,GY,1.37
QA,HK,120239.6858882
QA,HN,74.363369
QA,HU,209.243373
QA,ID,833007.425624
QA,IE,147102.71987369997
QA,IN,7492226.169259201
QA,IT,1174999.9403709
QA,JM,352.3923618
QA,JO,81268.9866909
QA,JP,10016006.39436
QA,KE,31089.037406
QA,KG,7.5969999999999995
QA,KR,10297755.7055675
QA,KW,51375.997614600004
QA,LK,51750.973576
QA,LT,5862.946
QA,LV,263.6195467
QA,MD,68.345123
QA,MG,47181.6735398
QA,MK,1459.0808614
QA,ML,1044.612752
QA,MM,32.381
QA,MR,118.406444
QA,MU,1625.110283
QA,MX,28667.3069849
QA,MY,459500.9784905
QA,MZ,76.1730573
QA,NG,59616.645513999996
QA,NI,123.34
QA,NL,252876.85303209999
QA,NO,6988.133247
QA,NP,5581.0318099999995
QA,NZ,92758.95702660001
QA,OM,315950.8432385
QA,PE,14834.599
QA,PH,386490.2899043
QA,PL,13734.888112
QA,PT,46165.6292436
QA,PY,616.345911
QA,RO,3180.2169400000002
QA,RU,22544.73555
QA,SC,51.708929
QA,SE,155256.2348837
QA,SG,4706172.0629111
QA,SI,1480.3586099999998
QA,SK,1307.0414899
QA,SL,1856.5945997000001
QA,SN,3504.6939641
QA,SV,10.94
QA,TG,7806.075588
QA,TN,21522.301371
QA,TR,257065.84434220003
QA,TZ,14472.7626182
QA,UA,10802.747349700001
QA,UG,10928.6271961
QA,US,1045650.3311071
QA,UY,2239.9618609999998
QA,ZA,228172.6035591
QA,ZM,1222.8222540000002
RO,AD,231.83399999999997
RO,AE,309111.614
RO,AF,921.554
RO,AG,79.298
RO,AL,66848.5040576
RO,AM,8715.0494831
RO,AO,3929.843
RO,AR,78553.4252343
RO,AS,80.291
RO,AT,1585406.3277605
RO,AU,130261.9506534
RO,AZ,56248.6611492
RO,BA,110319.9835028
RO,BB,46.6316157
RO,BD,3182.433
RO,BE,1417184.6530374999
RO,BF,1149.623
RO,BG,2273848.3433098
RO,BH,10304.116
RO,BI,53.381777
RO,BJ,2671.1490000000003
RO,BM,111.6266568
RO,BN,669.7507628
RO,BO,5433.0354677
RO,BR,181559.0663954
RO,BS,8.659
RO,BY,51995.7478326
RO,BZ,45.705
RO,CA,330490.2635821
RO,CG,5867.5786619
RO,CH,675995.4252179
RO,CI,8828.126
RO,CL,80162.0494702
RO,CM,7253.1998594
RO,CN,1270903.7935051
RO,CO,153522.598175
RO,CR,1071.079
RO,CU,1650.9260000000002
RO,CV,774.341694
RO,CY,59007.5841893
RO,CZ,2166407.2222227002
RO,DE,15998752.283199899
RO,DJ,32925.629
RO,DK,245996.9578557
RO,DO,2835.6806034
RO,DZ,742497.7263438
RO,EC,18854.5286777
RO,EE,73400.8756498
RO,EG,696738.7178919
RO,ES,1775325.4372671
RO,ET,38296.236
RO,FI,251032.82846360002
RO,FJ,16.7438523
RO,FR,4443351.9769902
RO,GA,4678.34
RO,GB,2748964.0683789
RO,GE,191960.7202676
RO,GH,6701.0878536
RO,GI,24697.608
RO,GL,31.443
RO,GM,10.454
RO,GN,6694.22
RO,GQ,107.452
RO,GR,990573.5615308
RO,GT,2052.219
RO,GU,7.579
RO,GW,144.71800000000002
RO,GY,62.945950599999996
RO,HK,73323.9363987
RO,HN,806.2861649
RO,HR,128366.0250459
RO,HT,69.105
RO,HU,2687765.5424421
RO,ID,47265.6548192
RO,IE,137182.5061853
RO,IL,276879.794949
RO,IN,374680.7967341
RO,IO,119.148
RO,IQ,58839.689000000006
RO,IS,23332.108615600002
RO,IT,7305184.6538406
RO,JM,44.290612
RO,JO,382750.7489052
RO,JP,548855.7311235
RO,KE,5772.2410397
RO,KG,5078.7767575
RO,KH,1226.477
RO,KM,129.833
RO,KP,39.863
RO,KR,446292.8905297
RO,KW,107099.8070089
RO,KZ,64219.1100354
RO,LA,1252.33
RO,LB,275826.846
RO,LK,7978.6533312
RO,LR,128093.496
RO,LT,86421.8856692
RO,LV,27069.6749693
RO,LY,164769.377
RO,MA,612318.357
RO,MD,791088.4501348999
RO,MG,8456.8818447
RO,MH,331540.743
RO,MK,251817.183099
RO,ML,2492.4194469999998
RO,MM,3295.1487289
RO,MN,535.2810000000001
RO,MO,323.562
RO,MP,6.168
RO,MR,21725.35549
RO,MS,17.992
RO,MT,17354.0
RO,MU,4645.7843037
RO,MV,20.86
RO,MW,2.557
RO,MX,370545.8356977
RO,MY,29903.5702662
RO,MZ,153.184
RO,NC,5971.611999999999
RO,NE,1017.951
RO,NG,35170.1360583
RO,NI,2190.7565277
RO,NL,1676158.5925397
RO,NO,430354.7585918
RO,NP,879.7197712
RO,NZ,38433.3170978
RO,OM,23406.9756209
RO,PA,13233.319
RO,PE,22121.6313407
RO,PF,4789.186
RO,PG,63.220000000000006
RO,PH,9984.7815126
RO,PK,32987.558
RO,PL,2032192.0485821
RO,PM,97.607
RO,PT,240135.1369145
RO,PW,2.399
RO,PY,1615.3630735
RO,QA,21076.086
RO,RU,1229001.3458575
RO,RW,401.099
RO,SA,301573.975
RO,SC,277.44392159999995
RO,SE,494525.7778135
RO,SG,82716.761906
RO,SI,405902.0704263
RO,SK,1164408.5866158
RO,SL,1506.0383105
RO,SM,20828.186
RO,SN,8748.4697575
RO,SO,4972.444
RO,SR,1248.948451
RO,ST,25.169
RO,SV,1109.7506005
RO,SY,32180.868000000002
RO,TC,1.627
RO,TD,2555.556
RO,TG,1694.4586981
RO,TH,61619.439999999995
RO,TJ,610.2909999999999
RO,TM,5157.553
RO,TN,85786.31257370001
RO,TR,2487997.6280932
RO,TT,772.973
RO,TW,49766.957
RO,TZ,3713.2188636
RO,UA,515301.3005083
RO,UG,979.3427521
RO,US,1960442.4826475
RO,UY,8653.2085935
RO,UZ,10414.593
RO,VC,6.87
RO,VN,58400.295
RO,VU,266.534
RO,WS,20.944
RO,YE,18348.251
RO,ZA,287501.7705681
RO,ZM,212.6429377
RU,AD,6255.056
RU,AE,1366434.131
RU,AF,204537.788
RU,AL,74891.163727
RU,AM,1135009.0898307
RU,AO,112306.904
RU,AR,303180.1303118
RU,AS,500.373
RU,AT,622301.6306395
RU,AU,347129.67128929996
RU,AW,3535.44
RU,AZ,1384452.5971842
RU,BA,461751.51677690004
RU,BB,221.36522499999995
RU,BD,633135.6760000001
RU,BE,9744745.7372145
RU,BF,17481.8
RU,BG,3546690.111059
RU,BH,5166.78
RU,BI,9234.0862013
RU,BJ,9918.598
RU,BM,4002.775
RU,BN,416.80609319999996
RU,BO,22400.1776126
RU,BR,2463281.7446881
RU,BS,4390.864
RU,BY,18415537.8766431
RU,BZ,1027.4103304
RU,CA,769348.4590249
RU,CF,2360.759
RU,CG,27233.251768600003
RU,CH,2323176.2023474
RU,CI,54614.645000000004
RU,CL,72805.3628276
RU,CM,90698.8809341
RU,CN,39155775.5268439
RU,CO,529186.840192
RU,CR,26774.983
RU,CU,269385.401
RU,CV,9375.220703
RU,CY,199563.8591611
RU,CZ,4603399.8443791
RU,DE,19454164.7906375
RU,DJ,16979.179
RU,DK,2067407.0468732999
RU,DM,386.328
RU,DO,44390.3078647
RU,DZ,2060144.9920673
RU,EC,179789.6465312
RU,EE,1685638.2956371
RU,EG,5842665.5991292
RU,ER,2768.144
RU,ES,2984203.8663114
RU,ET,61397.925
RU,FI,8316692.754384
RU,FJ,1930.5841073
RU,FK,1762.29
RU,FR,5770853.8981805
RU,GA,1020.0500000000001
RU,GB,7202215.3597993
RU,GD,187.695
RU,GE,787318.5916198
RU,GH,148315.7864788
RU,GI,557839.3
RU,GL,13.249
RU,GM,241.225
RU,GN,17910.45
RU,GQ,501.769
RU,GR,3755696.1741879
RU,GT,46907.903
RU,GW,75.416
RU,GY,1228.4854387999999
RU,HK,814653.0485588
RU,HN,47662.1191136
RU,HR,78023.0155948
RU,HT,7499.337
RU,HU,3296060.1751522003
RU,ID,1329347.5317692999
RU,IE,374090.4967046
RU,IL,1719562.1272721
RU,IN,6326807.7245507
RU,IO,5.3
RU,IQ,255547.254
RU,IS,18614.1494593
RU,IT,13293293.0145624
RU,JM,4086.505211
RU,JO,169681.7506872
RU,JP,11678267.4197069
RU,KE,268890.42203950003
RU,KG,1369006.2982019
RU,KH,4840.217
RU,KN,358.432
RU,KP,74123.60500000001
RU,KR,12141840.084723901
RU,KW,550342.4280052
RU,KY,19955.299
RU,KZ,11619080.4195509
RU,LA,7390.697
RU,LB,622870.743
RU,LC,31048.332
RU,LK,145974.363901
RU,LR,431.053
RU,LT,3706904.1830218
RU,LV,1607773.1894391
RU,LY,135177.994
RU,MA,859348.0079999999
RU,MD,410040.9232931
RU,MG,2678.6892841999997
RU,MH,296.405
RU,MK,134708.8040578
RU,ML,30449.3983075
RU,MM,71925.473155
RU,MN,1299591.009
RU,MO,30.768
RU,MR,35792.0623
RU,MT,2478380.8179999995
RU,MU,10334.7181409
RU,MV,467.623
RU,MW,9853.973
RU,MX,1701280.3145843
RU,MY,891263.1635021
RU,MZ,59249.3743878
RU,NC,373.833
RU,NE,1536.828
RU,NG,657968.1065008
RU,NI,70898.22374270001
RU,NL,29097282.0446948
RU,NO,1270018.3577741
RU,NP,14560.5101418
RU,NZ,165244.0105607
RU,OM,114291.757798
RU,PA,18182.579
RU,PE,319515.8944379
RU,PG,946.0279999999999
RU,PH,282964.934832
RU,PK,259255.094
RU,PL,11251534.0407398
RU,PT,1551269.6614708002
RU,PW,2.66
RU,PY,64443.234729899996
RU,QA,49770.753000000004
RU,RO,2558194.2790997
RU,RW,19115.501
RU,SA,759154.226
RU,SC,7665.6857064999995
RU,SE,3738590.767857
RU,SG,3805915.8346952996
RU,SI,365967.6586676
RU,SK,3531052.5428609
RU,SL,3085.0582455
RU,SM,14.302
RU,SN,244746.98980399998
RU,SO,925.1479999999999
RU,SR,3847.8112869
RU,ST,2.5605843
RU,SV,32219.465100100002
RU,SY,187365.943
RU,TD,1007.503
RU,TG,62109.183182199995
RU,TH,508579.898
RU,TJ,686724.451
RU,TM,343052.265
RU,TN,451048.2846743
RU,TR,13169173.3320671
RU,TT,729248.8620000001
RU,TW,3370449.449
RU,TZ,149195.3716092
RU,UA,7765189.6631594
RU,UG,75497.6652662
RU,US,15261408.5861437
RU,UY,42934.5487405
RU,UZ,2616759.9560000002
RU,VG,18768.007
RU,VN,1239797.19
RU,VU,9.502
RU,WS,390.0
RU,YE,304066.82399999996
RU,ZA,412243.7577878
RU,ZM,3409.6604824
RU,ZW,2481.602
RW,AM,23.317598999999998
RW,AR,1.9410404
RW,AT,709.8683530000001
RW,AU,1089.8776013000002
RW,BA,1.365
RW,BE,6939.552851099999
RW,BI,6445.3315427
RW,BR,4.017
RW,BY,1.7666193
RW,CA,201.4523053
RW,CH,81.044333
RW,CL,24.907
RW,CM,9.341000000000001
RW,CN,28805.234988999997
RW,CO,13.153
RW,CZ,1143.0835682
RW,DE,7562.348304
RW,DK,231.33231999999998
RW,EC,21.082
RW,EG,124.75005
RW,ES,154.931111
RW,FI,1744.212
RW,FR,3408.1751107
RW,GB,12944.8447521
RW,GH,1101.4685216
RW,GR,33.316776
RW,HK,445.836
RW,HN,1.906
RW,ID,18.642
RW,IE,8.106903299999999
RW,IL,52.848611
RW,IN,3487.7036289999996
RW,IS,3.831013
RW,IT,2830.2196876
RW,JP,2471.304169
RW,KE,15604.0681227
RW,KR,1874.979518
RW,KW,6.0602396
RW,KZ,2626.1162208
RW,LV,37.280514
RW,MK,640.83925
RW,ML,18.2580815
RW,MU,327.877
RW,MX,246.502
RW,MY,14436.915
RW,MZ,33.898124
RW,NG,3.205
RW,NL,4362.2412646
RW,NO,121.337284
RW,NZ,414.3047351
RW,PE,20.284
RW,PL,1192.822596
RW,PT,259.69177
RW,PY,3.283
RW,RO,219.1739
RW,RU,2227.364583
RW,SC,1.892
RW,SE,6419.3855
RW,SG,118.216892
RW,SI,3.163
RW,SK,88.348
RW,SL,84.0276677
RW,TN,2.985
RW,TR,121.73382000000001
RW,TZ,1260.6679387
RW,UA,42.59351
RW,UG,9346.7706075
RW,US,43136.563549700004
RW,UY,1.9879098
RW,ZA,1068.71707
RW,ZM,5.830677
SA,AG,17.845188
SA,AL,1153.1992599999999
SA,AM,1918.1427569999998
SA,AR,88169.5174247
SA,AT,67441.32579280001
SA,AU,240549.8517197
SA,AZ,14079.936548000001
SA,BA,2891.6392158999997
SA,BB,253.7571331
SA,BE,3127878.361204
SA,BG,32046.7175044
SA,BI,62311.5337597
SA,BN,1993.0314176
SA,BO,1605.1108008
SA,BR,1709345.0130643
SA,BY,57032.050317
SA,CA,100867.74107769999
SA,CG,1881.0025830000002
SA,CH,559650.3344793
SA,CL,17706.5898641
SA,CM,11033.5572037
SA,CN,29229418.1435197
SA,CO,34999.347977900004
SA,CV,68.783277
SA,CY,51473.7703261
SA,CZ,125650.3487559
SA,DE,794623.07641
SA,DK,35671.7536307
SA,DO,8674.361486
SA,DZ,530637.514
SA,EC,16092.5363849
SA,EE,23531.850566
SA,EG,2161458.4572044
SA,ES,3843297.4593752003
SA,FI,68825.1247587
SA,FJ,71.371872
SA,FR,4350841.407991501
SA,GB,1682453.9933597
SA,GE,3249.7010000000005
SA,GH,77670.4620118
SA,GR,1004708.6927426
SA,GY,111.5722452
SA,HK,376109.95049350004
SA,HN,985.541747
SA,HU,7120.878732800001
SA,ID,3229892.8393726
SA,IE,9239.6451347
SA,IN,19441305.0174282
SA,IS,115099.33447
SA,IT,3538322.0056474
SA,JM,85.0789958
SA,JO,2607897.0768562
SA,JP,25160470.6581367
SA,KE,1044920.8512512
SA,KG,104.2464511
SA,KN,19.709
SA,KR,17809114.269101202
SA,KW,1811364.8293228
SA,KZ,7177.2002763
SA,LK,132307.9090606
SA,LT,226088.0653926
SA,LV,455.41981030000005
SA,MD,764.7998244
SA,MG,142958.3864224
SA,MK,7131.9084755
SA,ML,3759.2834625
SA,MM,116372.26396699999
SA,MR,7104.969265799999
SA,MU,71083.34712579999
SA,MX,60399.6244505
SA,MY,2331279.647111
SA,MZ,2356.0835108
SA,NG,272941.2022733
SA,NI,2154.8365621
SA,NL,1344348.5386436
SA,NO,33471.8303435
SA,NP,84861.3030801
SA,NZ,227531.1861023
SA,OM,885080.6709617
SA,PE,130188.62747600001
SA,PH,1093775.1275562
SA,PL,737148.375012
SA,PT,607321.5333075
SA,PW,1.524
SA,PY,19979.993148
SA,RO,12715.4354436
SA,RU,179962.9991164
SA,SC,548.8583229
SA,SE,78183.2983828
SA,SG,8507662.669948
SA,SI,85324.07619200001
SA,SK,12792.6988118
SA,SL,5274.4485339
SA,SN,27204.1904647
SA,SR,437.0860466
SA,ST,119.74095410000001
SA,SV,9105.6247016
SA,TG,48867.832033900006
SA,TN,208699.4079198
SA,TR,2032218.9688682
SA,TZ,440373.8163519
SA,UA,175450.1928516
SA,UG,349022.2276403
SA,US,17470719.2466698
SA,UY,14366.939047
SA,VC,4.5474438
SA,ZA,3887322.0876838006
SA,ZM,32557.7536517
SB,AU,12625.2900493
SB,BD,427.453
SB,BE,29.918902000000003
SB,CA,284.3231762
SB,CH,15151.4735
SB,CN,454923.257224
SB,CO,176.212
SB,CY,9.558761
SB,CZ,45.471
SB,DE,6760.8099600000005
SB,DK,11.216178
SB,DO,211.32492
SB,ES,2755.54976
SB,FI,537.82
SB,FJ,2679.1111158
SB,FR,1403.4333863
SB,GB,4473.884604700001
SB,HK,5496.31561
SB,ID,787.1360972
SB,IN,17607.043601
SB,IS,21.517143
SB,IT,56678.74034999999
SB,JO,3.1371427
SB,JP,4438.334237
SB,KE,12.135
SB,KI,407.538
SB,KP,110.276
SB,KR,8921.9835494
SB,KW,11.582104699999999
SB,LK,30.52793
SB,MD,2.316
SB,MG,5.177
SB,MH,3.428
SB,MM,33.52577
SB,MR,1623.82
SB,MU,607.8556873
SB,MX,27.114372
SB,MY,10181.1558233
SB,NC,171.103
SB,NL,18807.2386323
SB,NR,417.616
SB,NZ,6538.3584237
SB,PG,2046.881
SB,PH,30390.212279
SB,RU,3.8397112
SB,SG,4599.6152
SB,SK,19.439
SB,TH,2955.504
SB,TO,21.461
SB,TR,3.333923
SB,TW,6721.677
SB,UA,12.097579
SB,US,4430.7526602
SB,VN,4872.086
SB,VU,1764.5339999999999
SB,WS,38.698
SB,ZA,7.399
SC,AD,35.429
SC,AE,59141.397999999994
SC,AR,65.741
SC,AT,177.44077489999998
SC,AU,8525.5596594
SC,BB,5.199
SC,BE,5366.2890357999995
SC,BG,124.279
SC,BO,1.052
SC,BR,118.717603
SC,BY,72.40156
SC,CA,5432.4786125
SC,CH,15275.2096126
SC,CI,972.8510000000001
SC,CL,375.394
SC,CM,32.639046
SC,CN,1355.940438
SC,CO,1848.4573099999998
SC,CY,479.78468000000004
SC,CZ,1925.437207
SC,DE,4717.084237
SC,DJ,3.684
SC,DK,8936.636050000001
SC,DZ,4378.61
SC,EC,327.595054
SC,EE,26.121359
SC,EG,72.245056
SC,ES,39765.7596936
SC,FI,2186.6664
SC,FR,124730.2727598
SC,GA,631.744
SC,GB,78795.9100334
SC,GE,516.62
SC,GH,684.226495
SC,GR,62.701299999999996
SC,HK,5577.155108
SC,HN,2.014
SC,HU,1173.928648
SC,ID,2978.8760148
SC,IE,282.7221617
SC,IL,5191.690747000001
SC,IN,1292.7504290000002
SC,IS,370.75046
SC,IT,47447.419018500004
SC,JP,59569.4959102
SC,KE,7.318
SC,KR,8050.377734000001
SC,KW,9.5067956
SC,KZ,15.512
SC,LK,4930.3577283
SC,LV,864.5238
SC,MA,58.949
SC,MG,19817.04943
SC,MK,19.3803523
SC,ML,114.73739
SC,MM,92.1826
SC,MR,202.246
SC,MT,1857.2839999999999
SC,MU,78435.6161689
SC,MV,239.879
SC,MX,2611.09345
SC,MY,7087.39887
SC,MZ,1363.33317
SC,NG,15.697015
SC,NL,22029.359595
SC,NO,207.1
SC,NP,518.4822999999999
SC,NZ,1221.21
SC,OM,30.64
SC,PE,165.11095
SC,PH,369.660719
SC,PK,193.012
SC,PL,1284.042
SC,PT,320.432268
SC,PY,5.008
SC,RU,2207.3445085000003
SC,SE,366.6082327
SC,SG,2298.677298
SC,SI,28.446618
SC,SK,98.18941690000001
SC,SL,906.6792196
SC,SN,46.877579600000004
SC,SV,342.215304
SC,TH,4751.527
SC,TN,1616.99865
SC,TR,13424.7449
SC,TW,962.0669999999999
SC,TZ,2250.2603
SC,UA,660.972225
SC,UG,1051.2001103
SC,US,15574.1739605
SC,UY,19.909
SC,VN,1546.497
SC,ZA,11631.7243035
SC,ZM,207.604372
SE,AD,1250.501
SE,AE,717434.15
SE,AF,13909.914
SE,AG,2813.5399158
SE,AI,232.568
SE,AL,7431.6208108
SE,AM,29884.9777996
SE,AO,7619.472
SE,AR,540989.4509254
SE,AS,35.267
SE,AT,1587064.7880195
SE,AU,1586727.6806948
SE,AW,566.962
SE,AZ,23167.100914399998
SE,BA,54799.4125864
SE,BB,20038.3951145
SE,BD,47612.138
SE,BE,8274746.051047
SE,BF,25890.53
SE,BG,213198.2488295
SE,BH,30731.815000000002
SE,BI,3089.2823934999997
SE,BJ,10166.514
SE,BM,1482.8057777
SE,BN,3844.723009
SE,BO,145976.3809481
SE,BR,1002093.2349359
SE,BS,80030.376
SE,BT,3139.026
SE,BY,103028.1606048
SE,BZ,1110.9944500000001
SE,CA,1625954.0398354
SE,CF,178.791
SE,CG,6272.9447931
SE,CH,1608712.31828
SE,CI,41627.701
SE,CK,8.084
SE,CL,376637.7709473
SE,CM,23400.0008061
SE,CN,7125711.5539464
SE,CO,155829.4381206
SE,CR,31001.454
SE,CU,11608.128
SE,CV,1151.5822181
SE,CY,46339.5328862
SE,CZ,1355433.5124185
SE,DE,16070435.583965
SE,DJ,4468.989
SE,DK,10390895.8963844
SE,DM,1090.001
SE,DO,53728.261346600004
SE,DZ,309537.7255482
SE,EC,46205.9270643
SE,EE,950804.9553483
SE,EG,770298.3086669
SE,ER,2871.16
SE,ES,2795406.8704243
SE,ET,23231.728
SE,FI,6838027.3948745
SE,FJ,671.0320196
SE,FK,5.74
SE,FM,3.397
SE,FR,6473610.6124165
SE,GA,8507.535
SE,GB,8890060.502016399
SE,GD,607.972
SE,GE,12751.6200221
SE,GH,98390.1222775
SE,GI,168531.67
SE,GL,91730.309
SE,GM,6253.657
SE,GN,13653.763
SE,GQ,563.808
SE,GR,472051.16635929997
SE,GT,31899.204999999998
SE,GU,327.711
SE,GW,295.257
SE,GY,4617.4400729
SE,HK,402658.5969159
SE,HN,24012.778981800002
SE,HR,91407.4045046
SE,HT,1402.1299999999999
SE,HU,821424.96617
SE,ID,546310.9420434
SE,IE,644008.3772439
SE,IL,755420.5360396
SE,IN,1307864.2929023
SE,IO,1.171
SE,IQ,148563.099
SE,IS,295983.3203261
SE,IT,4154572.5298997
SE,JM,12179.2390709
SE,JO,93409.4900086
SE,JP,2426109.6038238
SE,KE,63082.8158638
SE,KG,6924.609064
SE,KH,5879.325
SE,KI,95.609
SE,KM,74.398
SE,KN,10442.3691892
SE,KP,7.497000000000001
SE,KR,1692754.2276151
SE,KW,150853.1414699
SE,KY,4126.0560000000005
SE,KZ,131993.5845368
SE,LA,8162.843
SE,LB,76715.123
SE,LC,446.988
SE,LK,72038.450741
SE,LR,17033.011
SE,LT,1069361.5509131
SE,LV,500055.3026832
SE,LY,40219.611000000004
SE,MA,460833.162
SE,MD,21493.8019316
SE,MG,5504.4485449
SE,MH,1022.524
SE,MK,30293.2565522
SE,ML,17625.6301923
SE,MM,37390.165744699996
SE,MN,20637.422
SE,MO,2535.001
SE,MP,64.439
SE,MR,36666.5945382
SE,MS,25.891
SE,MT,28109.359
SE,MU,7944.4780548
SE,MV,5551.494
SE,MW,1808.9370000000001
SE,MX,929998.4610519999
SE,MY,510048.8510287
SE,MZ,12228.0325561
SE,NC,1425.7930000000001
SE,NE,8780.52
SE,NG,153922.2277582
SE,NI,14388.9102176
SE,NL,7755955.4438762
SE,NO,10236297.5905853
SE,NP,7925.1968742
SE,NR,20.035
SE,NZ,234047.288559
SE,OM,63369.830312
SE,PA,31099.287
SE,PE,263322.2622063
SE,PF,1209.157
SE,PG,1080.151
SE,PH,181115.0775932
SE,PK,227102.806
SE,PL,3956545.130193
SE,PN,1.874
SE,PT,747715.482383
SE,PW,358.9580294
SE,PY,34172.5793225
SE,QA,230136.343
SE,RO,446522.4352226
SE,RU,2158201.0378215
SE,RW,10957.043
SE,SA,1071119.589
SE,SB,482.2615273
SE,SC,5308.8772657
SE,SG,862740.9193635
SE,SH,13.59
SE,SI,241148.7244225
SE,SK,471292.1321073
SE,SL,14273.7354359
SE,SM,5728.5380000000005
SE,SN,50952.8833866
SE,SO,581.605
SE,SR,1195.1373936
SE,ST,17.61
SE,SV,19415.2308502
SE,SY,21523.7
SE,TC,309.785
SE,TD,904.755
SE,TF,426.606
SE,TG,9434.6927749
SE,TH,504886.656
SE,TJ,3102.127
SE,TK,74.984
SE,TM,1855.922
SE,TN,110100.149474
SE,TO,7.380000000000001
SE,TR,1794518.7776096999
SE,TT,34104.938
SE,TW,480086.087
SE,TZ,36080.9905709
SE,UA,416778.5114891
SE,UG,20191.5444854
SE,US,9800020.2246897
SE,UY,31176.0934871
SE,UZ,20984.714
SE,VC,249.9925983
SE,VG,1047.698
SE,VN,242207.08800000002
