user_loc,fr_loc,scaled_sci
Pakistan,Guyana,1708
Pakistan,Hong Kong,2242
Pakistan,Honduras,994
Pakistan,Croatia,307
Pakistan,Haiti,1590
Pakistan,Hungary,440
Pakistan,Indonesia,2299
Pakistan,Ireland,2159
Pakistan,Isle of Man,687
Pakistan,India,3922
Pakistan,Iceland,434
Pakistan,Italy,3186
Pakistan,Jersey,702
Pakistan,Jamaica,1629
Pakistan,Jordan,2256
Pakistan,Japan,608
Pakistan,Kenya,3511
Pakistan,Kyrgyzstan,3862
Pakistan,Cambodia,1451
Pakistan,Kiribati,1429
Pakistan,Comoros,976
Pakistan,"Korea, Republic of",941
Pakistan,Kuwait,16205
Pakistan,Cayman Islands,721
Pakistan,Kazakhstan,1001
Pakistan,Lao People's Democratic Republic,1249
Pakistan,Lebanon,1960
Pakistan,Saint Lucia,816
Pakistan,Sri Lanka,2164
Pakistan,Liberia,4871
Pakistan,Lesotho,1364
Pakistan,Lithuania,360
Pakistan,Luxembourg,838
Pakistan,Latvia,509
Pakistan,Libya,1803
Pakistan,Morocco,2921
Pakistan,"Moldova, Republic of",474
Pakistan,Montenegro,584
Pakistan,Madagascar,1679
Pakistan,North Macedonia,644
Pakistan,Mali,1743
Pakistan,Myanmar,668
Pakistan,Mongolia,699
Pakistan,Macao,855
Pakistan,Martinique,197
Pakistan,Mauritania,2035
Pakistan,Malta,4755
Pakistan,Mauritius,2460
Pakistan,Maldives,5591
Pakistan,Malawi,2117
Pakistan,Mexico,492
Pakistan,Malaysia,5770
Pakistan,Mozambique,2217
Pakistan,New Caledonia,124
Pakistan,Niger,2152
Pakistan,Nigeria,2611
Pakistan,Nicaragua,1139
Pakistan,Netherlands,790
Pakistan,Norway,1723
Pakistan,Nepal,1907
Pakistan,New Zealand,827
Pakistan,Oman,86599
Pakistan,Panama,802
Pakistan,Peru,507
Pakistan,French Polynesia,181
Pakistan,Papua New Guinea,1775
Pakistan,Philippines,3080
Pakistan,Pakistan,1009082
Pakistan,Poland,234
Pakistan,Puerto Rico,330
Pakistan,Portugal,1154
Pakistan,Paraguay,1363
Pakistan,Qatar,38214
Pakistan,Réunion,257
Pakistan,Romania,802
Pakistan,Serbia,839
Pakistan,Rwanda,3205
Pakistan,Saudi Arabia,94988
Pakistan,Solomon Islands,1444
Pakistan,Seychelles,1798
Pakistan,Sweden,1501
Pakistan,Singapore,1357
Pakistan,Slovenia,339
Pakistan,Slovakia,318
Pakistan,Sierra Leone,5307
Pakistan,Senegal,1645
Pakistan,Suriname,1097
Pakistan,Sao Tome and Principe,1123
Pakistan,El Salvador,592
Pakistan,Eswatini,2448
Pakistan,Chad,1983
Pakistan,Togo,2221
Pakistan,Thailand,790
Pakistan,Tajikistan,2454
Pakistan,Timor-Leste,1384
Pakistan,Tunisia,1497
Pakistan,Tonga,1346
Pakistan,Türkiye,3138
Pakistan,Trinidad and Tobago,1262
Pakistan,"Taiwan, Province of China",428
Pakistan,"Tanzania, United Republic of",3283
Pakistan,Ukraine,867
Pakistan,Uganda,4705
Pakistan,United States,890
Pakistan,Uruguay,470
Pakistan,Uzbekistan,1392
Pakistan,Saint Vincent and the Grenadines,770
Pakistan,Viet Nam,1117
Pakistan,Vanuatu,547
Pakistan,Samoa,1368
Pakistan,Kosovo,778
Pakistan,Mayotte,425
Pakistan,South Africa,1769
Pakistan,Zambia,2472
Pakistan,Zimbabwe,1189
Poland,United Arab Emirates,1322
Poland,Antigua and Barbuda,502
Poland,Albania,1602
Poland,Armenia,2460
Poland,Angola,361
Poland,Argentina,369
Poland,Austria,15110
Poland,Australia,1523
Poland,Aruba,700
Poland,Azerbaijan,2193
Poland,Bosnia and Herzegovina,1449
Poland,Barbados,355
Poland,Bangladesh,233
Poland,Belgium,11792
Poland,Burkina Faso,216
Poland,Bulgaria,3814
Poland,Bahrain,720
Poland,Burundi,340
Poland,Benin,902
Poland,Brunei Darussalam,309
Poland,"Bolivia, Plurinational State of",229
Poland,Brazil,249
Poland,Bahamas,307
Poland,Bhutan,212
Poland,Botswana,290
Poland,Belarus,17823
Poland,Belize,225
Poland,Canada,1816
Poland,"Congo, The Democratic Republic of the",200
Poland,Central African Republic,531
Poland,Congo,529
Poland,Switzerland,14613
Poland,Côte d'Ivoire,668
Poland,Chile,293
Poland,Cameroon,412
Poland,Colombia,225
Poland,Costa Rica,443
Poland,Cabo Verde,588
Poland,Curaçao,761
Poland,Cyprus,5876
Poland,Czechia,8194
Poland,Germany,26395
Poland,Djibouti,315
Poland,Denmark,14039
Poland,Dominican Republic,310
Poland,Algeria,884
Poland,Ecuador,219
Poland,Estonia,4157
Poland,Egypt,367
Poland,Spain,3114
Poland,Ethiopia,607
Poland,Finland,3411
Poland,Fiji,111
Poland,"Micronesia, Federated States of",75
Poland,France,2600
Poland,Gabon,246
Poland,United Kingdom,22410
Poland,Grenada,514
Poland,Georgia,12453
Poland,French Guiana,367
Poland,Ghana,561
Poland,Gambia,2391
Poland,Guinea,311
Poland,Guadeloupe,576
Poland,Equatorial Guinea,313
Poland,Greece,3712
Poland,Guatemala,141
Poland,Guam,289
Poland,Guinea-Bissau,207
Poland,Guyana,171
Poland,Hong Kong,553
Poland,Honduras,130
Poland,Croatia,3608
Poland,Haiti,168
Poland,Hungary,3132
Poland,Indonesia,204
Poland,Ireland,35931
Poland,Isle of Man,10868
Poland,India,149
Poland,Iceland,87649
Poland,Italy,4140
Poland,Jersey,44445
Poland,Jamaica,388
Poland,Jordan,368
Poland,Japan,431
Poland,Kenya,386
Poland,Kyrgyzstan,841
Poland,Cambodia,72
Poland,Kiribati,165
Poland,Comoros,104
Poland,"Korea, Republic of",408
Poland,Kuwait,486
Poland,Cayman Islands,1472
Poland,Kazakhstan,870
Poland,Lao People's Democratic Republic,103
Poland,Lebanon,726
Poland,Saint Lucia,319
Poland,Sri Lanka,296
Poland,Liberia,347
Poland,Lesotho,74
Poland,Lithuania,7060
Poland,Luxembourg,12025
Poland,Latvia,5180
Poland,Libya,230
Poland,Morocco,793
Poland,"Moldova, Republic of",6429
Poland,Montenegro,3660
Poland,Madagascar,283
Poland,North Macedonia,2611
Poland,Mali,264
Poland,Myanmar,52
Poland,Mongolia,722
Poland,Macao,484
Poland,Martinique,534
Poland,Mauritania,175
Poland,Malta,11372
Poland,Mauritius,639
Poland,Maldives,768
Poland,Malawi,123
Poland,Mexico,223
Poland,Malaysia,235
Poland,Mozambique,195
Poland,New Caledonia,437
Poland,Niger,177
Poland,Nigeria,443
Poland,Nicaragua,160
Poland,Netherlands,33589
Poland,Norway,30301
Poland,Nepal,623
Poland,New Zealand,1050
Poland,Oman,441
Poland,Panama,310
Poland,Peru,227
Poland,French Polynesia,545
Poland,Papua New Guinea,208
Poland,Philippines,331
Poland,Pakistan,234
Poland,Poland,1953202
Poland,Puerto Rico,279
Poland,Portugal,3023
Poland,Paraguay,232
Poland,Qatar,853
Poland,Réunion,414
Poland,Romania,2459
Poland,Serbia,2488
Poland,Rwanda,1760
Poland,Saudi Arabia,309
Poland,Solomon Islands,103
Poland,Seychelles,1190
Poland,Sweden,12039
Poland,Singapore,753
Poland,Slovenia,3757
Poland,Slovakia,6209
Poland,Sierra Leone,499
Poland,Senegal,264
Poland,Suriname,292
Poland,Sao Tome and Principe,353
Poland,El Salvador,140
Poland,Eswatini,145
Poland,Chad,185
Poland,Togo,420
Poland,Thailand,190
Poland,Tajikistan,1824
Poland,Timor-Leste,128
Poland,Tunisia,1772
Poland,Tonga,836
Poland,Türkiye,744
Poland,Trinidad and Tobago,348
Poland,"Taiwan, Province of China",349
Poland,"Tanzania, United Republic of",547
Poland,Ukraine,33472
Poland,Uganda,604
Poland,United States,1133
Poland,Uruguay,397
Poland,Uzbekistan,1167
Poland,Saint Vincent and the Grenadines,335
Poland,Viet Nam,368
Poland,Vanuatu,87
Poland,Samoa,70
Poland,Kosovo,1001
Poland,Mayotte,202
Poland,South Africa,242
Poland,Zambia,306
Poland,Zimbabwe,3445
Puerto Rico,United Arab Emirates,714
Puerto Rico,Antigua and Barbuda,16901
Puerto Rico,Albania,415
Puerto Rico,Armenia,269
Puerto Rico,Angola,757
Puerto Rico,Argentina,4145
Puerto Rico,Austria,839
Puerto Rico,Australia,1085
Puerto Rico,Aruba,39012
Puerto Rico,Azerbaijan,164
Puerto Rico,Bosnia and Herzegovina,329
Puerto Rico,Barbados,3847
Puerto Rico,Bangladesh,129
Puerto Rico,Belgium,927
Puerto Rico,Burkina Faso,363
Puerto Rico,Bulgaria,575
Puerto Rico,Bahrain,1514
Puerto Rico,Burundi,272
Puerto Rico,Benin,4669
Puerto Rico,Brunei Darussalam,702
Puerto Rico,"Bolivia, Plurinational State of",2131
Puerto Rico,Brazil,1137
Puerto Rico,Bahamas,4248
Puerto Rico,Bhutan,149
Puerto Rico,Botswana,277
Puerto Rico,Belarus,478
Puerto Rico,Belize,6146
Puerto Rico,Canada,1670
Puerto Rico,"Congo, The Democratic Republic of the",372
Puerto Rico,Central African Republic,252
Puerto Rico,Congo,505
Puerto Rico,Switzerland,1921
Puerto Rico,Côte d'Ivoire,508
Puerto Rico,Chile,4605
Puerto Rico,Cameroon,505
Puerto Rico,Colombia,7050
Puerto Rico,Costa Rica,11483
Puerto Rico,Cabo Verde,1151
Puerto Rico,Curaçao,21114
Puerto Rico,Cyprus,1079
Puerto Rico,Czechia,411
Puerto Rico,Germany,1481
Puerto Rico,Djibouti,844
Puerto Rico,Denmark,588
Puerto Rico,Dominican Republic,147364
Puerto Rico,Algeria,429
Puerto Rico,Ecuador,5074
Puerto Rico,Estonia,452
Puerto Rico,Egypt,336
Puerto Rico,Spain,6498
Puerto Rico,Ethiopia,177
Puerto Rico,Finland,499
Puerto Rico,Fiji,364
Puerto Rico,"Micronesia, Federated States of",813
Puerto Rico,France,714
Puerto Rico,Gabon,471
Puerto Rico,United Kingdom,958
Puerto Rico,Grenada,5972
Puerto Rico,Georgia,251
Puerto Rico,French Guiana,4558
Puerto Rico,Ghana,957
Puerto Rico,Gambia,1685
Puerto Rico,Guinea,319
Puerto Rico,Guadeloupe,4490
Puerto Rico,Equatorial Guinea,2772
Puerto Rico,Greece,891
Puerto Rico,Guatemala,3808
Puerto Rico,Guam,15173
Puerto Rico,Guinea-Bissau,617
Puerto Rico,Guyana,2043
Puerto Rico,Hong Kong,451
Puerto Rico,Honduras,6408
Puerto Rico,Croatia,700
Puerto Rico,Haiti,2837
Puerto Rico,Hungary,464
Puerto Rico,Indonesia,189
Puerto Rico,Ireland,1051
Puerto Rico,Isle of Man,667
Puerto Rico,India,102
Puerto Rico,Iceland,1551
Puerto Rico,Italy,1754
Puerto Rico,Jersey,871
Puerto Rico,Jamaica,2636
Puerto Rico,Jordan,643
Puerto Rico,Japan,753
Puerto Rico,Kenya,493
Puerto Rico,Kyrgyzstan,99
Puerto Rico,Cambodia,111
Puerto Rico,Kiribati,150
Puerto Rico,Comoros,125
Puerto Rico,"Korea, Republic of",995
Puerto Rico,Kuwait,1212
Puerto Rico,Cayman Islands,9949
Puerto Rico,Kazakhstan,165
Puerto Rico,Lao People's Democratic Republic,83
Puerto Rico,Lebanon,879
Puerto Rico,Saint Lucia,3926
Puerto Rico,Sri Lanka,286
Puerto Rico,Liberia,1181
Puerto Rico,Lesotho,144
Puerto Rico,Lithuania,368
Puerto Rico,Luxembourg,1249
Puerto Rico,Latvia,408
Puerto Rico,Libya,197
Puerto Rico,Morocco,728
Puerto Rico,"Moldova, Republic of",181
Puerto Rico,Montenegro,817
Puerto Rico,Madagascar,364
Puerto Rico,North Macedonia,673
Puerto Rico,Mali,309
Puerto Rico,Myanmar,56
Puerto Rico,Mongolia,153
Puerto Rico,Macao,337
Puerto Rico,Martinique,2082
Puerto Rico,Mauritania,326
Puerto Rico,Malta,3146
Puerto Rico,Mauritius,478
Puerto Rico,Maldives,579
Puerto Rico,Malawi,182
Puerto Rico,Mexico,3962
Puerto Rico,Malaysia,354
Puerto Rico,Mozambique,507
Puerto Rico,New Caledonia,494
Puerto Rico,Niger,513
Puerto Rico,Nigeria,768
Puerto Rico,Nicaragua,6393
Puerto Rico,Netherlands,1123
Puerto Rico,Norway,760
Puerto Rico,Nepal,93
Puerto Rico,New Zealand,863
Puerto Rico,Oman,291
Puerto Rico,Panama,14262
Puerto Rico,Peru,3774
Puerto Rico,French Polynesia,873
Puerto Rico,Papua New Guinea,210
Puerto Rico,Philippines,484
Puerto Rico,Pakistan,330
Puerto Rico,Poland,279
Puerto Rico,Puerto Rico,20397395
Puerto Rico,Portugal,1554
Puerto Rico,Paraguay,4260
Puerto Rico,Qatar,741
Puerto Rico,Réunion,397
Puerto Rico,Romania,543
Puerto Rico,Serbia,803
Puerto Rico,Rwanda,315
Puerto Rico,Saudi Arabia,302
Puerto Rico,Solomon Islands,143
Puerto Rico,Seychelles,804
Puerto Rico,Sweden,634
Puerto Rico,Singapore,687
Puerto Rico,Slovenia,728
Puerto Rico,Slovakia,348
Puerto Rico,Sierra Leone,863
Puerto Rico,Senegal,418
Puerto Rico,Suriname,1951
Puerto Rico,Sao Tome and Principe,1086
Puerto Rico,El Salvador,5853
Puerto Rico,Eswatini,233
Puerto Rico,Chad,262
Puerto Rico,Togo,565
Puerto Rico,Thailand,173
Puerto Rico,Tajikistan,167
Puerto Rico,Timor-Leste,423
Puerto Rico,Tunisia,600
Puerto Rico,Tonga,386
Puerto Rico,Türkiye,294
Puerto Rico,Trinidad and Tobago,3471
Puerto Rico,"Taiwan, Province of China",242
Puerto Rico,"Tanzania, United Republic of",288
Puerto Rico,Ukraine,286
Puerto Rico,Uganda,743
Puerto Rico,United States,83891
Puerto Rico,Uruguay,5361
Puerto Rico,Uzbekistan,102
Puerto Rico,Saint Vincent and the Grenadines,2905
Puerto Rico,Viet Nam,140
Puerto Rico,Vanuatu,175
Puerto Rico,Samoa,375
Puerto Rico,Kosovo,573
Puerto Rico,Mayotte,125
Puerto Rico,South Africa,268
Puerto Rico,Zambia,340
Puerto Rico,Zimbabwe,193
Portugal,United Arab Emirates,5690
Portugal,Antigua and Barbuda,1516
Portugal,Albania,1746
Portugal,Armenia,959
Portugal,Angola,105487
Portugal,Argentina,2462
Portugal,Austria,9027
Portugal,Australia,4518
Portugal,Aruba,6359
Portugal,Azerbaijan,592
Portugal,Bosnia and Herzegovina,1628
Portugal,Barbados,1336
Portugal,Bangladesh,1750
Portugal,Belgium,28992
Portugal,Burkina Faso,813
Portugal,Bulgaria,6222
Portugal,Bahrain,3605
Portugal,Burundi,849
Portugal,Benin,7710
Portugal,Brunei Darussalam,1025
Portugal,"Bolivia, Plurinational State of",883
Portugal,Brazil,27797
Portugal,Bahamas,1203
Portugal,Bhutan,602
Portugal,Botswana,1501
Portugal,Belarus,2242
Portugal,Belize,705
Portugal,Canada,9104
Portugal,"Congo, The Democratic Republic of the",993
Portugal,Central African Republic,7454
Portugal,Congo,2466
Portugal,Switzerland,241852
Portugal,Côte d'Ivoire,1952
Portugal,Chile,2443
Portugal,Cameroon,1479
Portugal,Colombia,1737
Portugal,Costa Rica,2130
Portugal,Cabo Verde,1880065
Portugal,Curaçao,9717
Portugal,Cyprus,9694
Portugal,Czechia,3692
Portugal,Germany,13243
Portugal,Djibouti,709
Portugal,Denmark,8961
Portugal,Dominican Republic,2050
Portugal,Algeria,626
Portugal,Ecuador,1497
Portugal,Estonia,5911
Portugal,Egypt,486
Portugal,Spain,26441
Portugal,Ethiopia,277
Portugal,Finland,5265
Portugal,Fiji,411
Portugal,"Micronesia, Federated States of",126
Portugal,France,42322
Portugal,Gabon,3955
Portugal,United Kingdom,26369
Portugal,Grenada,1089
Portugal,Georgia,2019
Portugal,French Guiana,9259
Portugal,Ghana,1406
Portugal,Gambia,15212
Portugal,Guinea,6528
Portugal,Guadeloupe,22225
Portugal,Equatorial Guinea,9426
Portugal,Greece,5113
Portugal,Guatemala,532
Portugal,Guam,711
Portugal,Guinea-Bissau,871123
Portugal,Guyana,754
Portugal,Hong Kong,1518
Portugal,Honduras,619
Portugal,Croatia,4074
Portugal,Haiti,825
Portugal,Hungary,3190
Portugal,Indonesia,390
Portugal,Ireland,19395
Portugal,Isle of Man,22117
Portugal,India,615
Portugal,Iceland,30492
Portugal,Italy,8703
Portugal,Jersey,481584
Portugal,Jamaica,1208
Portugal,Jordan,548
Portugal,Japan,1181
Portugal,Kenya,788
Portugal,Kyrgyzstan,323
Portugal,Cambodia,155
Portugal,Kiribati,191
Portugal,Comoros,393
Portugal,"Korea, Republic of",724
Portugal,Kuwait,1810
Portugal,Cayman Islands,5413
Portugal,Kazakhstan,611
Portugal,Lao People's Democratic Republic,159
Portugal,Lebanon,1465
Portugal,Saint Lucia,1672
Portugal,Sri Lanka,478
Portugal,Liberia,1717
Portugal,Lesotho,275
Portugal,Lithuania,4568
Portugal,Luxembourg,753537
Portugal,Latvia,5016
Portugal,Libya,386
Portugal,Morocco,1819
Portugal,"Moldova, Republic of",25218
Portugal,Montenegro,3235
Portugal,Madagascar,875
Portugal,North Macedonia,3018
Portugal,Mali,1408
Portugal,Myanmar,63
Portugal,Mongolia,268
Portugal,Macao,43339
Portugal,Martinique,3250
Portugal,Mauritania,1362
Portugal,Malta,23341
Portugal,Mauritius,1957
Portugal,Maldives,2954
Portugal,Malawi,812
Portugal,Mexico,880
Portugal,Malaysia,622
Portugal,Mozambique,39050
Portugal,New Caledonia,3649
Portugal,Niger,998
Portugal,Nigeria,769
Portugal,Nicaragua,778
Portugal,Netherlands,18785
Portugal,Norway,9277
Portugal,Nepal,13097
Portugal,New Zealand,2932
Portugal,Oman,2267
Portugal,Panama,2418
Portugal,Peru,1274
Portugal,French Polynesia,2509
Portugal,Papua New Guinea,266
Portugal,Philippines,458
Portugal,Pakistan,1154
Portugal,Poland,3023
Portugal,Puerto Rico,1554
Portugal,Portugal,8997082
Portugal,Paraguay,2295
Portugal,Qatar,5380
Portugal,Réunion,2871
Portugal,Romania,8676
Portugal,Serbia,3524
Portugal,Rwanda,753
Portugal,Saudi Arabia,1342
Portugal,Solomon Islands,283
Portugal,Seychelles,5030
Portugal,Sweden,6697
Portugal,Singapore,1962
Portugal,Slovenia,6304
Portugal,Slovakia,2586
Portugal,Sierra Leone,2949
Portugal,Senegal,10820
Portugal,Suriname,1666
Portugal,Sao Tome and Principe,1908502
Portugal,El Salvador,650
Portugal,Eswatini,1383
Portugal,Chad,621
Portugal,Togo,1983
Portugal,Thailand,411
Portugal,Tajikistan,497
Portugal,Timor-Leste,40707
Portugal,Tunisia,1517
Portugal,Tonga,252
Portugal,Türkiye,905
Portugal,Trinidad and Tobago,1489
Portugal,"Taiwan, Province of China",418
Portugal,"Tanzania, United Republic of",538
Portugal,Ukraine,5133
Portugal,Uganda,1140
Portugal,United States,2969
Portugal,Uruguay,3418
Portugal,Uzbekistan,756
Portugal,Saint Vincent and the Grenadines,808
Portugal,Viet Nam,234
Portugal,Vanuatu,412
Portugal,Samoa,221
Portugal,Kosovo,1106
Portugal,Mayotte,696
Portugal,South Africa,1547
Portugal,Zambia,706
Portugal,Zimbabwe,817
Paraguay,United Arab Emirates,1591
Paraguay,Antigua and Barbuda,1033
Paraguay,Albania,841
Paraguay,Armenia,156
Paraguay,Angola,3363
Paraguay,Argentina,191952
Paraguay,Austria,1114
Paraguay,Australia,563
Paraguay,Aruba,4200
Paraguay,Azerbaijan,433
Paraguay,Bosnia and Herzegovina,362
Paraguay,Barbados,718
Paraguay,Bangladesh,602
Paraguay,Belgium,1525
Paraguay,Burkina Faso,1056
Paraguay,Bulgaria,544
Paraguay,Bahrain,1182
Paraguay,Burundi,635
Paraguay,Benin,5278
Paraguay,Brunei Darussalam,381
Paraguay,"Bolivia, Plurinational State of",31379
Paraguay,Brazil,20058
Paraguay,Bahamas,801
Paraguay,Bhutan,229
Paraguay,Botswana,412
Paraguay,Belarus,427
Paraguay,Belize,7208
Paraguay,Canada,1129
Paraguay,"Congo, The Democratic Republic of the",896
Paraguay,Central African Republic,1567
Paraguay,Congo,1502
Paraguay,Switzerland,5644
Paraguay,Côte d'Ivoire,1872
Paraguay,Chile,16426
Paraguay,Cameroon,1475
Paraguay,Colombia,12405
Paraguay,Costa Rica,11881
Paraguay,Cabo Verde,1959
Paraguay,Curaçao,2620
Paraguay,Cyprus,1182
Paraguay,Czechia,318
Paraguay,Germany,1802
Paraguay,Djibouti,700
Paraguay,Denmark,461
Paraguay,Dominican Republic,13467
Paraguay,Algeria,2080
Paraguay,Ecuador,15083
Paraguay,Estonia,415
Paraguay,Egypt,1550
Paraguay,Spain,60647
Paraguay,Ethiopia,406
Paraguay,Finland,358
Paraguay,Fiji,507
Paraguay,"Micronesia, Federated States of",199
Paraguay,France,1168
Paraguay,Gabon,1325
Paraguay,United Kingdom,600
Paraguay,Grenada,885
Paraguay,Georgia,300
Paraguay,French Guiana,2074
Paraguay,Ghana,2020
Paraguay,Gambia,3831
Paraguay,Guinea,1073
Paraguay,Guadeloupe,596
Paraguay,Equatorial Guinea,15134
Paraguay,Greece,735
Paraguay,Guatemala,16543
Paraguay,Guam,296
Paraguay,Guinea-Bissau,1912
Paraguay,Guyana,2562
Paraguay,Hong Kong,307
Paraguay,Honduras,18293
Paraguay,Croatia,520
Paraguay,Haiti,4273
Paraguay,Hungary,345
Paraguay,Indonesia,336
Paraguay,Ireland,1157
Paraguay,Isle of Man,221
Paraguay,India,444
Paraguay,Iceland,1531
Paraguay,Italy,2381
Paraguay,Jersey,396
Paraguay,Jamaica,1717
Paraguay,Jordan,952
Paraguay,Japan,1207
Paraguay,Kenya,839
Paraguay,Kyrgyzstan,140
Paraguay,Cambodia,228
Paraguay,Kiribati,488
Paraguay,Comoros,551
Paraguay,"Korea, Republic of",690
Paraguay,Kuwait,1265
Paraguay,Cayman Islands,1700
Paraguay,Kazakhstan,365
Paraguay,Lao People's Democratic Republic,207
Paraguay,Lebanon,4226
Paraguay,Saint Lucia,1184
Paraguay,Sri Lanka,1020
Paraguay,Liberia,1952
Paraguay,Lesotho,292
Paraguay,Lithuania,247
Paraguay,Luxembourg,1665
Paraguay,Latvia,272
Paraguay,Libya,604
Paraguay,Morocco,6495
Paraguay,"Moldova, Republic of",209
Paraguay,Montenegro,1018
Paraguay,Madagascar,1169
Paraguay,North Macedonia,645
Paraguay,Mali,1120
Paraguay,Myanmar,137
Paraguay,Mongolia,183
Paraguay,Macao,338
Paraguay,Martinique,464
Paraguay,Mauritania,1096
Paraguay,Malta,1062
Paraguay,Mauritius,779
Paraguay,Maldives,902
Paraguay,Malawi,347
Paraguay,Mexico,10146
Paraguay,Malaysia,297
Paraguay,Mozambique,1982
Paraguay,New Caledonia,870
Paraguay,Niger,855
Paraguay,Nigeria,1146
Paraguay,Nicaragua,20031
Paraguay,Netherlands,675
Paraguay,Norway,710
Paraguay,Nepal,252
Paraguay,New Zealand,569
Paraguay,Oman,1077
Paraguay,Panama,13323
Paraguay,Peru,17369
Paraguay,French Polynesia,399
Paraguay,Papua New Guinea,524
Paraguay,Philippines,1033
Paraguay,Pakistan,1363
Paraguay,Poland,232
Paraguay,Puerto Rico,4260
Paraguay,Portugal,2295
Paraguay,Paraguay,22377728
Paraguay,Qatar,1339
Paraguay,Réunion,240
Paraguay,Romania,797
Paraguay,Serbia,510
Paraguay,Rwanda,680
Paraguay,Saudi Arabia,1072
Paraguay,Solomon Islands,410
Paraguay,Seychelles,532
Paraguay,Sweden,485
Paraguay,Singapore,353
Paraguay,Slovenia,466
Paraguay,Slovakia,288
Paraguay,Sierra Leone,2153
Paraguay,Senegal,1364
Paraguay,Suriname,1629
Paraguay,Sao Tome and Principe,3947
Paraguay,El Salvador,16309
Paraguay,Eswatini,433
Paraguay,Chad,703
Paraguay,Togo,2073
Paraguay,Thailand,141
Paraguay,Tajikistan,409
Paraguay,Timor-Leste,1010
Paraguay,Tunisia,3459
Paraguay,Tonga,461
Paraguay,Türkiye,585
Paraguay,Trinidad and Tobago,1849
Paraguay,"Taiwan, Province of China",734
Paraguay,"Tanzania, United Republic of",627
Paraguay,Ukraine,285
Paraguay,Uganda,1204
Paraguay,United States,2364
Paraguay,Uruguay,38246
Paraguay,Uzbekistan,240
Paraguay,Saint Vincent and the Grenadines,782
Paraguay,Viet Nam,345
Paraguay,Vanuatu,134
Paraguay,Samoa,581
Paraguay,Kosovo,554
Paraguay,Mayotte,435
Paraguay,South Africa,348
Paraguay,Zambia,748
Paraguay,Zimbabwe,308
Qatar,United Arab Emirates,295897
Qatar,Antigua and Barbuda,3430
Qatar,Albania,2867
Qatar,Armenia,1704
Qatar,Angola,2063
Qatar,Argentina,543
Qatar,Austria,3203
Qatar,Australia,9406
Qatar,Aruba,3960
Qatar,Azerbaijan,2084
Qatar,Bosnia and Herzegovina,5504
Qatar,Barbados,2024
Qatar,Bangladesh,148038
Qatar,Belgium,2882
Qatar,Burkina Faso,3485
Qatar,Bulgaria,1373
Qatar,Bahrain,311104
Qatar,Burundi,9039
Qatar,Benin,2715
Qatar,Brunei Darussalam,45872
Qatar,"Bolivia, Plurinational State of",573
Qatar,Brazil,803
Qatar,Bahamas,3282
Qatar,Bhutan,33669
Qatar,Botswana,3304
Qatar,Belarus,1904
Qatar,Belize,1742
Qatar,Canada,10334
Qatar,"Congo, The Democratic Republic of the",2167
Qatar,Central African Republic,4795
Qatar,Congo,2606
Qatar,Switzerland,5447
Qatar,Côte d'Ivoire,2479
Qatar,Chile,468
Qatar,Cameroon,4343
Qatar,Colombia,727
Qatar,Costa Rica,1306
Qatar,Cabo Verde,1851
Qatar,Curaçao,1925
Qatar,Cyprus,25111
Qatar,Czechia,1006
Qatar,Germany,3871
Qatar,Djibouti,21600
Qatar,Denmark,2946
Qatar,Dominican Republic,1175
Qatar,Algeria,3977
Qatar,Ecuador,679
Qatar,Estonia,1302
Qatar,Egypt,31342
Qatar,Spain,2316
Qatar,Ethiopia,52570
Qatar,Finland,2758
Qatar,Fiji,4100
Qatar,"Micronesia, Federated States of",4011
Qatar,France,3871
Qatar,Gabon,2463
Qatar,United Kingdom,8643
Qatar,Grenada,3641
Qatar,Georgia,2421
Qatar,French Guiana,1473
Qatar,Ghana,28935
Qatar,Gambia,31272
Qatar,Guinea,7293
Qatar,Guadeloupe,831
Qatar,Equatorial Guinea,6364
Qatar,Greece,6998
Qatar,Guatemala,406
Qatar,Guam,23128
Qatar,Guinea-Bissau,2285
Qatar,Guyana,3812
Qatar,Hong Kong,12785
Qatar,Honduras,905
Qatar,Croatia,3874
Qatar,Haiti,1521
Qatar,Hungary,1354
Qatar,Indonesia,2773
Qatar,Ireland,10496
Qatar,Isle of Man,6662
Qatar,India,29335
Qatar,Iceland,4539
Qatar,Italy,4544
Qatar,Jersey,5595
Qatar,Jamaica,3333
Qatar,Jordan,65067
Qatar,Japan,4034
Qatar,Kenya,145604
Qatar,Kyrgyzstan,3042
Qatar,Cambodia,1075
Qatar,Kiribati,3695
Qatar,Comoros,9588
Qatar,"Korea, Republic of",3348
Qatar,Kuwait,197036
Qatar,Cayman Islands,34303
Qatar,Kazakhstan,1400
Qatar,Lao People's Democratic Republic,896
Qatar,Lebanon,86676
Qatar,Saint Lucia,2257
Qatar,Sri Lanka,234801
Qatar,Liberia,9638
Qatar,Lesotho,1669
Qatar,Lithuania,998
Qatar,Luxembourg,5020
Qatar,Latvia,1282
Qatar,Libya,8696
Qatar,Morocco,11597
Qatar,"Moldova, Republic of",1758
Qatar,Montenegro,3578
Qatar,Madagascar,2474
Qatar,North Macedonia,6571
Qatar,Mali,2948
Qatar,Myanmar,1390
Qatar,Mongolia,548
Qatar,Macao,24956
Qatar,Martinique,614
Qatar,Mauritania,36159
Qatar,Malta,26602
Qatar,Mauritius,17216
Qatar,Maldives,131776
Qatar,Malawi,2961
Qatar,Mexico,427
